PGM_SYS_ID,ENTERED_YEAR,EARLIEST_PROGRAM_BEGIN_YEAR,lag_years
020000003401300132,2015,2014,1
020000003401300136,2015,2014,1
020000003401300137,2015,2014,1
020000003401300138,2015,2014,1
020000003401300140,2015,2014,1
020000003401300142,2015,2014,1
020000003401300143,2015,2014,1
020000003401300146,2015,2014,1
020000003401300147,2015,2014,1
020000003401300148,2015,2014,1
020000003401300149,2015,2014,1
020000003401300150,2015,2014,1
020000003401300155,2015,2014,1
020000003401300156,2015,2014,1
020000003401300166,2015,2014,1
020000003401300168,2015,2014,1
020000003401300170,2015,2014,1
020000003401300171,2015,2014,1
020000003401300174,2015,2014,1
020000003401300175,2015,2014,1
020000003401300179,2015,2014,1
020000003401300182,2015,2014,1
020000003401300186,2015,2014,1
020000003401300192,2015,2014,1
020000003401300194,2015,2014,1
020000003401300195,2015,2014,1
020000003401300200,2015,2014,1
020000003401300204,2015,2014,1
020000003401300206,2015,2014,1
020000003401300210,2015,2014,1
020000003401300211,2015,2014,1
020000003401300212,2015,2014,1
020000003401300213,2015,2014,1
020000003401300217,2015,2014,1
020000003401300231,2015,2014,1
020000003401300232,2015,2014,1
020000003401300234,2015,2014,1
020000003401300238,2015,2014,1
020000003401300239,2015,2014,1
020000003401300241,2015,2014,1
020000003401300242,2015,2014,1
020000003401300243,2015,2014,1
020000003401300244,2015,2014,1
020000003401300245,2015,2014,1
020000003401300247,2015,2014,1
020000003401300248,2015,2014,1
020000003401300249,2015,2014,1
020000003401300250,2015,2014,1
020000003401300251,2015,2014,1
020000003401300254,2015,2014,1
020000003401300255,2015,2014,1
020000003401300256,2015,2014,1
020000003401300257,2015,2014,1
020000003401300258,2015,2014,1
020000003401300277,2015,2014,1
020000003401300278,2015,2014,1
020000003401300280,2015,2014,1
020000003401300281,2015,2014,1
020000003401300334,2015,2014,1
020000003401300336,2015,2014,1
020000003401300337,2015,2014,1
020000003401300363,2015,2014,1
020000003401300375,2015,2014,1
020000003401300384,2015,2014,1
020000003401300388,2015,2014,1
020000003401300390,2015,2014,1
020000003401300391,2015,2014,1
020000003401300392,2015,2014,1
020000003401300395,2015,2014,1
020000003401300400,2015,2014,1
020000003401300413,2015,2014,1
020000003401300415,2015,2014,1
020000003401300447,2015,2014,1
020000003401300450,2015,2014,1
020000003401300451,2015,2014,1
020000003401300452,2015,2014,1
020000003401300453,2015,2014,1
020000003401300456,2015,2014,1
020000003401300457,2015,2014,1
020000003401300458,2015,2014,1
020000003401300459,2015,2014,1
020000003401300460,2015,2014,1
020000003401300461,2015,2014,1
020000003401300462,2015,2014,1
020000003401300463,2015,2014,1
020000003401300464,2015,2014,1
020000003401300465,2015,2014,1
020000003401300468,2015,2014,1
020000003401300475,2015,2014,1
020000003401300499,2015,2014,1
020000003401300501,2015,2014,1
020000003401300511,2015,2014,1
020000003401304155,2015,2014,1
020000003401305391,2015,2014,1
020000003401307020,2015,2014,1
020000003401310001,2015,2014,1
020000003401310002,2015,2014,1
020000003401310003,2015,2014,1
020000003401310004,2015,2014,1
020000003401310005,2015,2014,1
020000003401310007,2015,2014,1
020000003401310010,2015,2014,1
020000003401310022,2015,2014,1
020000003401310222,2015,2014,1
020000003401310322,2015,2014,1
020000003401310323,2015,2014,1
020000003401310324,2015,2014,1
020000003401310325,2015,2014,1
020000003401310326,2015,2014,1
020000003401310327,2015,2014,1
020000003401315625,2015,2014,1
020000003401315628,2015,2014,1
020000003401315638,2015,2014,1
020000003401315650,2015,2014,1
020000003401315653,2015,2014,1
020000003401315717,2015,2014,1
020000003401315718,2015,2014,1
020000003401315730,2015,2014,1
020000003401315758,2015,2014,1
020000003401315768,2015,2014,1
020000003401315769,2015,2014,1
020000003401315795,2015,2014,1
020000003401324653,2015,2014,1
020000003401325424,2015,2014,1
020000003401347442,2015,2014,1
020000003401356320,2015,2014,1
020000003401356400,2015,2014,1
020000003401356789,2015,2014,1
020000003401364322,2015,2014,1
020000003401365430,2015,2014,1
020000003401368874,2015,2014,1
020000003401380002,2015,2014,1
020000003401380004,2015,2014,1
020000003401380005,2015,2014,1
020000003401380006,2015,2014,1
020000003401380008,2015,2014,1
020000003401380009,2015,2014,1
020000003401380010,2015,2014,1
020000003401380011,2015,2014,1
020000003401380012,2015,2014,1
020000003401380013,2015,2014,1
020000003401380014,2015,2014,1
020000003401380015,2015,2014,1
020000003401380017,2015,2014,1
020000003401380019,2015,2014,1
020000003401380020,2015,2014,1
020000003401380021,2015,2014,1
020000003401380022,2015,2014,1
020000003401380023,2015,2014,1
020000003401380024,2015,2014,1
020000003401380026,2015,2014,1
020000003401380028,2015,2014,1
020000003401380034,2015,2014,1
020000003401380035,2015,2014,1
020000003401380036,2015,2014,1
020000003401380037,2015,2014,1
020000003401380039,2015,2014,1
020000003401380040,2015,2014,1
020000003401380041,2015,2014,1
020000003401380042,2015,2014,1
020000003401390002,2015,2014,1
020000003401390003,2015,2014,1
020000003401390004,2015,2014,1
020000003401390005,2015,2014,1
020000003401390006,2015,2014,1
020000003401390007,2015,2014,1
020000003401390008,2015,2014,1
020000003401390009,2015,2014,1
020000003401390010,2015,2014,1
020000003401390012,2015,2014,1
020000003401390013,2015,2014,1
020000003401390014,2015,2014,1
020000003401390015,2015,2014,1
020000003401390016,2015,2014,1
020000003401390017,2015,2014,1
020000003401390018,2015,2014,1
020000003401390019,2015,2014,1
020000003401390020,2015,2014,1
020000003401390021,2015,2014,1
020000003401390022,2015,2014,1
020000003401390023,2015,2014,1
020000003401390024,2015,2014,1
020000003401390025,2015,2014,1
020000003401390027,2015,2014,1
020000003401390028,2015,2014,1
020000003401390030,2015,2014,1
020000003401390031,2015,2014,1
020000003401390032,2015,2014,1
020000003401390033,2015,2014,1
020000003401390034,2015,2014,1
020000003401390035,2015,2014,1
020000003401390036,2015,2014,1
020000003401390037,2015,2014,1
020000003401390038,2015,2014,1
020000003401390039,2015,2014,1
020000003401390040,2015,2014,1
020000003401390041,2015,2014,1
020000003401390042,2015,2014,1
020000003401390043,2015,2014,1
020000003401390044,2015,2014,1
020000003401390045,2015,2014,1
020000003401390046,2015,2014,1
020000003401390047,2015,2014,1
020000003401390048,2015,2014,1
020000003401390049,2015,2014,1
020000003401390050,2015,2014,1
020000003401390051,2015,2014,1
020000003401390054,2015,2014,1
020000003401390055,2015,2014,1
020000003401399995,2015,2014,1
020000003401399996,2015,2014,1
020000003401399997,2015,2014,1
020000003401399998,2015,2014,1
020000003401500010,2015,2014,1
020000003401500012,2015,2014,1
020000003401500013,2015,2014,1
020000003401500026,2015,2014,1
020000003401500027,2015,2014,1
020000003401500028,2015,2014,1
020000003401500030,2015,2014,1
020000003401500031,2015,2014,1
020000003401500032,2015,2014,1
020000003401500054,2015,2014,1
020000003401500055,2015,2014,1
020000003401500067,2015,2014,1
020000003401500075,2015,2014,1
020000003401500080,2015,2014,1
020000003401500094,2015,2014,1
020000003401500099,2015,2014,1
020000003401500363,2015,2014,1
020000003401500386,2015,2014,1
020000003401500404,2015,2014,1
020000003401500405,2015,2014,1
020000003401509999,2015,2014,1
020000003401515623,2015,2014,1
020000003401515653,2015,2014,1
020000003401515669,2015,2014,1
020000003401515684,2015,2014,1
020000003401515693,2015,2014,1
020000003401515697,2015,2014,1
020000003401533544,2015,2014,1
020000003401556768,2015,2014,1
020000003401564156,2015,2014,1
020000003401580000,2015,2014,1
020000003401580001,2015,2014,1
020000003401580002,2015,2014,1
020000003401580003,2015,2014,1
020000003401580005,2015,2014,1
020000003401580009,2015,2014,1
020000003401580010,2015,2014,1
020000003401590000,2015,2014,1
020000003401590001,2015,2014,1
020000003401590003,2015,2014,1
020000003401590004,2015,2014,1
020000003401590005,2015,2014,1
020000003401590007,2015,2014,1
020000003401590008,2015,2014,1
020000003401590009,2015,2014,1
020000003401590011,2015,2014,1
020000003401590012,2015,2014,1
020000003401590013,2015,2014,1
020000003401590014,2015,2014,1
020000003401590015,2015,2014,1
020000003401590016,2015,2014,1
020000003401590017,2015,2014,1
020000003401590018,2015,2014,1
020000003401590019,2015,2014,1
020000003401590020,2015,2014,1
020000003401590022,2015,2014,1
020000003401700001,2015,2014,1
020000003401700003,2015,2014,1
020000003401700006,2015,2014,1
020000003401700008,2015,2014,1
020000003401700011,2015,2014,1
020000003401700016,2015,2014,1
020000003401700021,2015,2014,1
020000003401700029,2015,2014,1
020000003401700043,2015,2014,1
020000003401700044,2015,2014,1
020000003401700048,2015,2014,1
020000003401700050,2015,2014,1
020000003401700053,2015,2014,1
020000003401700055,2015,2014,1
020000003401700059,2015,2014,1
020000003401700063,2015,2014,1
020000003401700064,2015,2014,1
020000003401700067,2015,2014,1
020000003401700068,2015,2014,1
020000003401700070,2015,2014,1
020000003401700073,2015,2014,1
020000003401700074,2015,2014,1
020000003401700090,2015,2014,1
020000003401700095,2015,2014,1
020000003401700096,2015,2014,1
020000003401700104,2015,2014,1
020000003401700107,2015,2014,1
020000003401700112,2015,2014,1
020000003401700114,2015,2014,1
020000003401700120,2015,2014,1
020000003401700122,2015,2014,1
020000003401700123,2015,2014,1
020000003401700126,2015,2014,1
020000003401700134,2015,2014,1
020000003401700140,2015,2014,1
020000003401700162,2015,2014,1
020000003401700164,2015,2014,1
020000003401700165,2015,2014,1
020000003401700201,2015,2014,1
020000003401700280,2015,2014,1
020000003401700400,2015,2014,1
020000003401700413,2015,2014,1
020000003401700414,2015,2014,1
020000003401700416,2015,2014,1
020000003401700417,2015,2014,1
020000003401700418,2015,2014,1
020000003401700463,2015,2014,1
020000003401700468,2015,2014,1
020000003401700470,2015,2014,1
020000003401700490,2015,2014,1
020000003401700525,2015,2014,1
020000003401700527,2015,2014,1
020000003401700528,2015,2014,1
020000003401700529,2015,2014,1
020000003401700530,2015,2014,1
020000003401700531,2015,2014,1
020000003401700532,2015,2014,1
020000003401700533,2015,2014,1
020000003401700534,2015,2014,1
020000003401700535,2015,2014,1
020000003401706025,2015,2014,1
020000003401706039,2015,2014,1
020000003401706046,2015,2014,1
020000003401706055,2015,2014,1
020000003401706056,2015,2014,1
020000003401706059,2015,2014,1
020000003401706072,2015,2014,1
020000003401706080,2015,2014,1
020000003401706081,2015,2014,1
020000003401706082,2015,2014,1
020000003401706083,2015,2014,1
020000003401706085,2015,2014,1
020000003401706086,2015,2014,1
020000003401706087,2015,2014,1
020000003401706089,2015,2014,1
020000003401706104,2015,2014,1
020000003401706109,2015,2014,1
020000003401706110,2015,2014,1
020000003401706111,2015,2014,1
020000003401706112,2015,2014,1
020000003401706113,2015,2014,1
020000003401706114,2015,2014,1
020000003401706119,2015,2014,1
020000003401706121,2015,2014,1
020000003401706122,2015,2014,1
020000003401706123,2015,2014,1
020000003401706124,2015,2014,1
020000003401706125,2015,2014,1
020000003401706126,2015,2014,1
020000003401706127,2015,2014,1
020000003401706128,2015,2014,1
020000003401706129,2015,2014,1
020000003401706130,2015,2014,1
020000003401706131,2015,2014,1
020000003401706132,2015,2014,1
020000003401706134,2015,2014,1
020000003401706135,2015,2014,1
020000003401706136,2015,2014,1
020000003401706137,2015,2014,1
020000003401709999,2015,2014,1
020000003401711112,2015,2014,1
020000003401711115,2015,2014,1
020000003401711116,2015,2014,1
020000003401711117,2015,2014,1
020000003401711118,2015,2014,1
020000003401711119,2015,2014,1
020000003401715644,2015,2014,1
020000003401715661,2015,2014,1
020000003401715683,2015,2014,1
020000003401715722,2015,2014,1
020000003401715765,2015,2014,1
020000003401715775,2015,2014,1
020000003401715792,2015,2014,1
020000003401715793,2015,2014,1
020000003401725764,2015,2014,1
020000003401736574,2015,2014,1
020000003401740011,2015,2014,1
020000003401745005,2015,2014,1
020000003401745006,2015,2014,1
020000003401745007,2015,2014,1
020000003401745008,2015,2014,1
020000003401745012,2015,2014,1
020000003401745014,2015,2014,1
020000003401745016,2015,2014,1
020000003401756002,2015,2014,1
020000003401756430,2015,2014,1
020000003401756432,2015,2014,1
020000003401756433,2015,2014,1
020000003401756434,2015,2014,1
020000003401756435,2015,2014,1
020000003401756436,2015,2014,1
020000003401756437,2015,2014,1
020000003401756438,2015,2014,1
020000003401756439,2015,2014,1
020000003401756440,2015,2014,1
020000003401768175,2015,2014,1
020000003401768445,2015,2014,1
020000003401780000,2015,2014,1
020000003401780001,2015,2014,1
020000003401780002,2015,2014,1
020000003401780003,2015,2014,1
020000003401780005,2015,2014,1
020000003401780006,2015,2014,1
020000003401780007,2015,2014,1
020000003401780008,2015,2014,1
020000003401780009,2015,2014,1
020000003401780010,2015,2014,1
020000003401780014,2015,2014,1
020000003401780030,2015,2014,1
020000003401790000,2015,2014,1
020000003401790001,2015,2014,1
020000003401790002,2015,2014,1
020000003401790003,2015,2014,1
020000003401790004,2015,2014,1
020000003401790005,2015,2014,1
020000003401790006,2015,2014,1
020000003401790007,2015,2014,1
020000003401790008,2015,2014,1
020000003401790009,2015,2014,1
020000003401790010,2015,2014,1
020000003401790011,2015,2014,1
020000003401790012,2015,2014,1
020000003401790013,2015,2014,1
020000003401790014,2015,2014,1
020000003401790015,2015,2014,1
020000003401790016,2015,2014,1
020000003401790017,2015,2014,1
020000003401790018,2015,2014,1
020000003401790019,2015,2014,1
020000003401790020,2015,2014,1
020000003401790021,2015,2014,1
020000003401900007,2015,2014,1
020000003401900010,2015,2014,1
020000003401900011,2015,2014,1
020000003401900012,2015,2014,1
020000003401900014,2015,2014,1
020000003401900021,2015,2014,1
020000003401900022,2015,2014,1
020000003401900053,2015,2014,1
020000003401900056,2015,2014,1
020000003401900058,2015,2014,1
020000003401915684,2015,2014,1
020000003401915726,2015,2014,1
020000003401935747,2015,2014,1
020000003401970000,2015,2014,1
020000003401970002,2015,2014,1
020000003401970004,2015,2014,1
020000003401970005,2015,2014,1
020000003401990000,2015,2014,1
020000003401990001,2015,2014,1
020000003401990002,2015,2014,1
020000003401990003,2015,2014,1
020000003401990004,2015,2014,1
020000003401990005,2015,2014,1
020000003401990006,2015,2014,1
020000003401990007,2015,2014,1
020000003401990008,2015,2014,1
020000003401990009,2015,2014,1
020000003401990010,2015,2014,1
020000003401990011,2015,2014,1
020000003401990012,2015,2014,1
020000003401990013,2015,2014,1
020000003401996754,2015,2014,1
020000003402100002,2015,2014,1
020000003402100011,2015,2014,1
020000003402100012,2015,2014,1
020000003402100019,2015,2014,1
020000003402100024,2015,2014,1
020000003402100025,2015,2014,1
020000003402100036,2015,2014,1
020000003402100037,2015,2014,1
020000003402100054,2015,2014,1
020000003402100056,2015,2014,1
020000003402100059,2015,2014,1
020000003402100060,2015,2014,1
020000003402100065,2015,2014,1
020000003402100066,2015,2014,1
020000003402100069,2015,2014,1
020000003402100072,2015,2014,1
020000003402100077,2015,2014,1
020000003402100082,2015,2014,1
020000003402100083,2015,2014,1
020000003402100086,2015,2014,1
020000003402100087,2015,2014,1
020000003402100088,2015,2014,1
020000003402100111,2015,2014,1
020000003402100112,2015,2014,1
020000003402100113,2015,2014,1
020000003402100114,2015,2014,1
020000003402100115,2015,2014,1
020000003402100116,2015,2014,1
020000003402100120,2015,2014,1
020000003402100122,2015,2014,1
020000003402100134,2015,2014,1
020000003402100135,2015,2014,1
020000003402100138,2015,2014,1
020000003402100146,2015,2014,1
020000003402100148,2015,2014,1
020000003402100149,2015,2014,1
020000003402100150,2015,2014,1
020000003402100151,2015,2014,1
020000003402100152,2015,2014,1
020000003402109995,2015,2014,1
020000003402109996,2015,2014,1
020000003402109999,2015,2014,1
020000003402115648,2015,2014,1
020000003402115663,2015,2014,1
020000003402115673,2015,2014,1
020000003402115697,2015,2014,1
020000003402115707,2015,2014,1
020000003402115783,2015,2014,1
020000003402115798,2015,2014,1
020000003402116566,2015,2014,1
020000003402135764,2015,2014,1
020000003402180000,2015,2014,1
020000003402180001,2015,2014,1
020000003402180002,2015,2014,1
